SDB BB KHTN KHXH
BD1200671 21.599998 18.250000 0.000000
BD1200672 18.900000 0.000000 22.250000
BD1200673 18.400000 17.750000 0.000000
BD1200674 17.500000 0.000000 26.250000
BD1200675 14.100000 0.000000 14.500000
BD1200676 22.450001 18.000000 0.000000
BD1200677 17.400000 0.000000 18.250000
BD1200678 9.200000 7.750000 16.750000
BD1200679 12.350000 0.000000 17.750000
BD1200680 20.000000 18.250000 0.000000
BD1200681 21.049999 12.000000 0.000000
BD1200682 20.250000 16.250000 0.000000
BD1200683 20.799999 0.000000 24.250000
BD1200684 13.000000 8.250000 17.000000
BD1200685 14.750000 0.000000 16.250000
BD1200686 10.800000 11.250000 16.000000
BD1200687 15.900000 14.750000 17.250000
BD1200688 14.900000 0.000000 20.000000
BD1200689 22.900000 0.000000 24.250000
BD1200690 14.349999 11.000000 16.500000
BD1200691 7.000000 0.000000 16.000000
BD1200692 10.750000 0.000000 19.250000
BD1200693 7.750000 0.000000 4.750000
BD1200694 19.850000 0.000000 23.000000
BD1200695 16.600000 10.750000 20.250000
BD1200696 24.799999 0.000000 20.000000
BD1200697 16.900000 14.750000 0.000000
BD1200698 20.200001 0.000000 18.000000
BD1200699 8.900000 0.000000 17.750000
BD1200700 12.200000 9.250000 13.500000
BD1200701 13.200000 12.500000 0.000000
BD1200702 12.549999 0.000000 16.000000
BD1200703 17.700001 19.250000 0.000000
BD1200704 11.700000 0.000000 15.750000
BD1200705 11.049999 0.000000 17.750000
BD1200706 12.550000 0.000000 13.250000
BD1200707 15.049999 14.000000 11.750000
BD1200708 20.250000 0.000000 19.750000
BD1200709 15.400001 0.000000 24.000000
BD1200710 15.000000 0.000000 22.000000
BD1200711 10.000000 6.500000 13.500000
BD1200712 17.100000 13.250000 0.000000
BD1200713 20.600000 20.750000 0.000000
BD1200714 16.549999 0.000000 18.750000
BD1200715 10.650000 0.000000 15.000000
BD1200716 11.400000 8.750000 10.750000
BD1200717 14.100000 0.000000 16.750000
BD1200718 15.900001 13.250000 19.500000
BD1200719 15.400001 15.750000 0.000000
BD1200720 17.750000 17.000000 0.000000
BD1200721 14.750000 15.250000 18.750000
BD1200722 11.100000 0.000000 13.500000
BD1200723 18.700001 15.500000 0.000000
BD1200724 8.250000 10.750000 10.750000
BD1200725 19.350000 19.500000 0.000000
BD1200726 20.000000 13.750000 19.250000
BD1200727 11.700001 0.000000 20.250000
BD1200728 19.400000 0.000000 19.250000
BD1200729 13.700000 0.000000 16.250000
BD1200730 19.650002 0.000000 17.750000
BD1200731 8.750000 0.000000 14.750000
BD1200732 13.200001 12.750000 0.000000
BD1200733 16.850000 0.000000 18.500000
BD1200734 15.800000 0.000000 19.750000
BD1200735 12.600000 8.500000 17.000000
BD1200736 17.700001 12.750000 0.000000
BD1200737 15.150000 0.000000 13.500000
BD1200738 13.850000 12.500000 0.000000
BD1200739 21.000000 16.500000 0.000000
BD1200740 11.900000 0.000000 20.000000
BD1200741 19.200001 16.750000 0.000000
BD1200742 13.250000 0.000000 18.750000
BD1200743 14.100000 0.000000 20.000000
BD1200744 16.700001 15.750000 0.000000
BD1200745 10.400000 10.750000 0.000000
BD1200746 10.950000 0.000000 13.250000
BD1200747 20.500000 23.000000 0.000000
BD1200748 13.400000 0.000000 21.250000
BD1200749 18.299999 0.000000 19.500000
BD1200750 16.400000 0.000000 17.750000
BD1200751 12.200001 7.500000 15.500000
BD1200752 20.100000 16.500000 0.000000
BD1200753 18.150000 16.250000 0.000000
BD1200754 16.400000 10.750000 0.000000
BD1200755 7.450000 0.000000 5.750000
BD1200756 10.950001 0.000000 19.250000
BD1200757 18.049999 13.250000 0.000000
BD1200758 7.600000 0.000000 10.750000
BD1200759 14.349999 7.500000 17.250000
BD1200760 14.300000 0.000000 21.000000
BD1200761 16.400000 14.250000 0.000000
BD1200762 16.799999 20.250000 0.000000
BD1200763 11.150000 0.000000 16.250000
BD1200764 14.800000 0.000000 15.500000
BD1200765 7.200000 12.500000 0.000000
BD1200766 22.049999 17.500000 15.750000
BD1200767 16.099998 11.750000 14.500000
BD1200768 15.950001 16.750000 19.500000
BD1200769 16.299999 10.750000 0.000000
BD1200770 16.400000 14.750000 0.000000
BD1200771 16.600000 14.500000 0.000000
BD1200772 20.299999 20.000000 0.000000
BD1200773 22.049999 17.250000 0.000000
BD1200774 17.450001 11.750000 0.000000
BD1200775 22.150000 14.750000 0.000000
BD1200776 7.900000 10.250000 14.000000
BD1200777 19.250000 18.750000 0.000000
BD1200778 16.299999 17.750000 18.000000
BD1200779 15.550000 10.750000 18.250000
BD1200780 14.599999 0.000000 19.750000
BD1200781 9.250000 0.000000 5.000000
BD1200782 17.500000 21.250000 0.000000
BD1200783 17.799999 16.500000 0.000000
BD1200784 11.950000 0.000000 17.000000
BD1200785 16.450001 0.000000 15.500000
BD1200786 9.550000 0.000000 3.750000
BD1200787 18.299999 0.000000 23.000000
BD1200788 16.100000 0.000000 27.500000
BD1200789 13.350000 9.250000 0.000000
BD1200790 12.400000 0.000000 21.500000
BD1200791 20.600000 20.250000 0.000000
BD1200792 13.550000 0.000000 19.750000
BD1200793 13.900000 14.250000 19.500000
BD1200794 14.500000 0.000000 20.500000
BD1200795 14.600000 9.250000 15.250000
BD1200796 11.950000 9.500000 20.000000
BD1200797 22.100000 18.000000 0.000000
BD1200798 15.900001 0.000000 17.000000
BD1200799 15.750000 19.500000 0.000000
BD1200800 15.049999 18.500000 0.000000
BD1200801 15.000000 0.000000 15.500000
BD1200802 17.150000 16.750000 0.000000
BD1200803 13.100000 9.500000 15.500000
BD1200804 17.599998 0.000000 17.500000
BD1200805 7.000000 14.500000 0.000000
BD1200806 14.700000 16.250000 0.000000
BD1200807 5.800000 0.000000 12.000000
BD1200808 14.600000 9.750000 20.500000
BD1200809 16.100000 11.750000 18.250000
BD1200810 16.700001 16.750000 0.000000
BD1200811 10.500000 0.000000 18.250000
BD1200812 15.400000 9.500000 0.000000
BD1200813 14.300000 0.000000 24.250000
BD1200814 15.450000 11.250000 0.000000
BD1200815 5.350000 0.000000 7.250000
BD1200816 20.000000 0.000000 17.750000
BD1200817 13.250000 0.000000 17.000000
BD1200818 13.950000 15.500000 0.000000
BD1200819 18.049999 9.250000 13.750000
BD1200820 6.200000 0.000000 2.750000
BD1200821 9.400000 9.250000 15.750000
BD1200822 14.650000 0.000000 21.750000
BD1200823 7.600000 15.000000 0.000000
BD1200824 12.000000 10.250000 19.750000
BD1200825 23.100000 0.000000 18.500000
BD1200826 11.549999 0.000000 12.750000
BD1200827 14.700001 0.000000 17.250000
BD1200828 17.900000 19.000000 0.000000
BD1200829 13.350000 0.000000 15.750000
BD1200830 15.299999 13.250000 0.000000
BD1200831 19.450001 20.250000 0.000000
BD1200832 15.550000 8.250000 0.000000
BD1200833 15.450000 0.000000 17.750000
BD1200834 18.650000 0.000000 18.750000
BD1200835 16.299999 13.750000 16.250000
BD1200836 11.849999 0.000000 17.500000
BD1200837 13.900000 10.000000 19.750000
BD1200838 15.150000 19.500000 0.000000
BD1200839 16.100000 16.250000 17.750000
BD1200840 14.200001 0.000000 18.000000
BD1200841 14.799999 0.000000 15.500000
BD1200843 12.200000 6.750000 18.000000
BD1200844 18.000000 12.000000 0.000000
BD1200845 17.700001 19.000000 0.000000
BD1200846 18.549999 0.000000 18.250000
BD1200847 21.400000 14.750000 0.000000
BD1200848 17.349998 0.000000 18.000000
BD1200849 9.600000 0.000000 18.500000
BD1200851 20.400000 0.000000 23.250000
BD1200852 13.800000 0.000000 17.750000
BD1200853 21.500000 19.250000 0.000000
BD1200854 15.950001 0.000000 18.250000
BD1200855 15.450001 0.000000 18.750000
BD1200856 21.850000 23.000000 0.000000
BD1200857 13.100000 12.250000 0.000000
BD1200858 16.100000 0.000000 18.750000
BD1200859 19.150000 0.000000 19.750000
BD1200860 15.900000 16.500000 0.000000
BD1200861 14.600000 10.250000 21.000000
BD1200862 12.650000 11.000000 0.000000
BD1200863 20.950001 0.000000 18.000000
BD1200864 10.300000 0.000000 15.000000
BD1200865 17.350000 20.750000 0.000000
BD1200866 18.750000 18.750000 0.000000
BD1200867 18.000000 0.000000 14.000000
BD1200868 15.100000 7.000000 17.250000
BD1200869 22.650000 0.000000 23.750000
BD1200870 16.150000 15.250000 0.000000
BD1200871 13.000000 0.000000 19.000000
BD1200872 14.150001 0.000000 16.750000
BD1200873 16.650000 0.000000 24.250000
BD1200875 14.150000 11.000000 0.000000
BD1200876 18.150000 19.000000 0.000000
BD1200877 11.800000 8.500000 0.000000
BD1200878 15.200001 0.000000 17.250000
BD1200879 16.299999 13.750000 0.000000
BD1200880 17.350000 0.000000 20.500000
BD1200881 11.200000 9.750000 17.250000
BD1200882 6.950000 7.500000 6.750000
BD1200883 15.200000 14.500000 0.000000
BD1200884 17.200001 17.250000 0.000000
BD1200885 11.100000 0.000000 15.500000
BD1200886 17.049999 18.750000 0.000000
BD1200887 15.700000 0.000000 20.250000
BD1200888 19.850000 0.000000 22.500000
BD1200889 14.500000 16.250000 0.000000
BD1200890 20.549999 0.000000 19.750000
BD1200891 12.200000 0.000000 15.000000
BD1200892 15.200001 9.000000 18.500000
BD1200893 17.750000 18.750000 0.000000
BD1200894 15.299999 12.000000 0.000000
BD1200895 9.800000 0.000000 12.500000
BD1200896 7.350000 0.000000 16.750000
BD1200897 11.250000 0.000000 11.000000
BD1200898 12.150000 0.000000 20.750000
BD1200899 16.600000 0.000000 20.500000
BD1200900 19.549999 23.750000 0.000000
BD1200901 16.250000 0.000000 18.750000
BD1200902 20.250000 18.000000 0.000000
BD1200903 11.350000 9.000000 0.000000
BD1200904 14.750000 13.000000 17.000000
BD1200905 8.450000 0.000000 16.250000
BD1200906 16.400000 0.000000 16.750000
BD1200907 8.800000 8.000000 12.000000
BD1200908 17.049999 15.250000 0.000000
BD1200909 10.350000 0.000000 11.500000
BD1200910 13.500000 0.000000 15.250000
BD1200911 20.000000 0.000000 20.500000
BD1200912 11.650000 0.000000 13.500000
BD1200913 18.600000 15.500000 0.000000
BD1200914 13.400001 11.000000 14.250000
BD1200915 17.250000 18.750000 0.000000
BD1200916 20.650002 22.750000 0.000000
BD1200917 17.650000 13.500000 0.000000
BD1200918 14.549999 14.250000 0.000000
BD1200919 20.750000 0.000000 19.250000
BD1200920 13.450000 0.000000 17.250000
BD1200921 16.850000 15.500000 0.000000
BD1200922 22.650000 15.250000 0.000000
BD1200923 13.050000 12.000000 0.000000
BD1200924 19.049999 17.750000 0.000000
BD1200925 22.549999 0.000000 0.000000
BD1200926 8.100000 0.000000 4.500000
BD1200927 18.250000 15.250000 0.000000
BD1200928 17.599998 0.000000 18.750000
BD1200929 6.200000 10.500000 0.000000
BD1200930 11.950000 0.000000 15.750000
BD1200931 14.250000 12.750000 0.000000
BD1200932 19.799999 0.000000 18.750000
BD1200933 12.800000 10.000000 17.750000
BD1200934 14.700001 11.000000 0.000000
BD1200935 17.049999 20.500000 0.000000
BD1200936 13.300000 8.500000 13.750000
BD1200937 15.800000 15.000000 0.000000
BD1200938 14.700000 0.000000 15.750000
BD1200939 9.250000 0.000000 16.500000
BD1200941 16.800001 19.500000 0.000000
BD1200942 16.950001 0.000000 18.000000
BD1200943 17.900000 21.000000 0.000000
BD1200944 7.500000 0.000000 10.500000
BD1200945 14.650000 0.000000 19.500000
BD1200946 19.650000 0.000000 19.000000
BD1200947 15.800000 12.750000 0.000000
BD1200948 17.650000 17.500000 0.000000
BD1200949 16.650002 16.750000 0.000000
BD1200950 20.799999 19.250000 0.000000
BD1200951 12.300000 10.000000 18.500000
BD1200952 19.450001 10.000000 0.000000
BD1200953 12.100000 0.000000 12.250000
BD1200954 17.900000 12.750000 0.000000
BD1200955 19.700001 17.500000 18.000000
BD1200956 15.550000 0.000000 23.250000
BD1200957 11.799999 9.250000 14.750000
BD1200959 19.350000 19.500000 0.000000
BD1200960 9.050000 0.000000 13.250000
BD1200961 11.950000 0.000000 15.250000
BD1200962 8.600000 0.000000 15.000000
BD1200963 21.850000 21.750000 0.000000
BD1200964 19.299999 15.000000 18.250000
BD1200965 15.600000 0.000000 22.250000
BD1200966 10.400000 0.000000 17.500000
BD1200967 21.100000 20.500000 0.000000
BD1200968 13.500000 0.000000 15.000000
BD1200969 14.800000 13.750000 0.000000
BD1200970 12.050000 0.000000 15.500000
BD1200971 20.650000 16.250000 0.000000
BD1200972 17.100000 16.750000 0.000000
BD1200973 14.400000 0.000000 16.250000
BD1200974 14.650001 14.250000 0.000000
BD1200975 16.600000 20.000000 0.000000
BD1200976 14.000000 13.750000 0.000000
BD1200977 16.150000 18.000000 0.000000
BD1200978 16.600000 0.000000 17.500000
BD1200979 17.000000 16.750000 0.000000
BD1200980 13.550000 0.000000 13.500000
BD1200981 19.400000 0.000000 17.750000
BD1200982 16.449999 0.000000 18.000000
BD1200983 16.799999 16.750000 0.000000
BD1200984 18.500000 17.750000 0.000000
BD1200985 14.200000 0.000000 19.250000
BD1200986 15.150000 12.750000 0.000000
BD1200987 17.099998 13.000000 0.000000
BD1200988 17.700001 12.250000 19.000000
BD1200989 9.000000 0.000000 10.750000
BD1200990 13.550000 9.000000 20.000000
BD1200991 13.350000 0.000000 23.750000
BD1200992 11.400000 0.000000 16.750000
BD1200993 14.900000 18.750000 0.000000
BD1200994 12.550000 0.000000 19.750000
BD1200995 16.299999 18.250000 0.000000
BD1200996 11.250000 0.000000 17.500000
BD1200997 11.250000 0.000000 19.000000
BD1200998 15.049999 0.000000 19.250000
BD1200999 10.300000 0.000000 9.500000
BD1201000 12.450001 0.000000 14.250000
BD1201001 17.400000 0.000000 20.500000
BD1201002 20.900000 0.000000 21.250000
BD1201003 22.000000 16.500000 0.000000
BD1201004 21.000000 14.750000 0.000000
BD1201005 3.950000 6.500000 5.000000
BD1201006 19.400000 15.750000 0.000000
BD1201007 20.400000 15.250000 19.750000
BD1201008 9.700000 0.000000 11.250000
BD1201009 18.150000 16.000000 0.000000
BD1201010 20.100000 0.000000 23.000000
BD1201011 17.000000 0.000000 14.750000
BD1201012 22.700001 16.500000 0.000000
BD1201013 14.300000 0.000000 20.000000
BD1201014 14.000000 0.000000 19.750000
BD1201015 18.250000 13.250000 14.750000
BD1201016 15.200001 12.250000 0.000000
BD1201017 18.900002 0.000000 17.750000
BD1201018 14.950000 0.000000 19.000000
BD1201020 16.400000 0.000000 14.250000
BD1201021 17.100000 17.750000 0.000000
BD1201022 15.200001 16.500000 0.000000
BD1201023 11.599999 0.000000 15.000000
BD1201024 13.650001 0.000000 15.500000
BD1201025 16.400000 18.500000 0.000000
BD1201026 13.900000 0.000000 18.000000
BD1201027 15.200000 0.000000 19.750000
BD1201028 19.950001 22.250000 0.000000
BD1201029 8.350000 0.000000 16.750000
BD1201030 18.600000 17.500000 0.000000
BD1201031 14.799999 9.250000 18.750000
BD1201032 8.300000 0.000000 3.500000
BD1201033 19.750000 14.250000 0.000000
BD1201034 9.450000 0.000000 12.500000
BD1201035 14.650000 14.500000 0.000000
BD1201036 14.950000 15.250000 0.000000
BD1201037 12.850000 0.000000 18.250000
BD1201038 21.750000 20.250000 0.000000
BD1201039 13.500000 0.000000 18.000000
BD1201040 12.849999 10.500000 15.500000
BD1201041 18.000000 12.750000 0.000000
BD1201042 15.450000 0.000000 19.250000
BD1201043 12.799999 0.000000 19.250000
BD1201044 17.650000 17.500000 0.000000
BD1201045 14.350000 0.000000 16.500000
BD1201046 21.000000 0.000000 21.250000
BD1201047 10.450000 0.000000 17.500000
BD1201048 19.700001 19.500000 0.000000
BD1201049 16.049999 17.250000 0.000000
BD1201050 19.500000 0.000000 22.750000
BD1201051 22.400002 18.000000 0.000000
BD1201052 15.000000 0.000000 19.500000
BD1201053 20.700001 0.000000 16.250000
BD1201054 10.900000 0.000000 15.000000
BD1201055 19.950001 0.000000 24.000000
BD1201056 9.650000 0.000000 16.000000
BD1201057 18.200001 17.750000 0.000000
BD1201058 16.500000 0.000000 16.750000
BD1201059 10.650000 0.000000 13.750000
BD1201060 20.049999 0.000000 20.500000
BD1201061 18.100000 13.750000 20.250000
BD1201062 13.900000 7.750000 18.750000
BD1201063 15.500000 0.000000 17.500000
BD1201064 18.600000 0.000000 25.000000
BD1201065 13.150000 6.250000 18.750000
BD1201066 7.350000 0.000000 16.000000
BD1201067 18.400000 0.000000 23.000000
BD1201068 7.600000 8.000000 12.500000
BD1201069 12.450000 0.000000 18.750000
BD1201071 18.750000 22.000000 0.000000
BD1201072 19.900000 15.000000 0.000000
BD1201073 13.800000 19.000000 0.000000
BD1201074 19.799999 0.000000 16.500000
BD1201075 10.900001 0.000000 14.750000
BD1201076 21.500000 0.000000 25.000000
BD1201077 14.650000 0.000000 15.250000
BD1201078 13.900001 0.000000 16.500000
BD1201079 16.350000 13.750000 0.000000
BD1201080 15.100000 0.000000 22.500000
BD1201081 13.400000 11.750000 15.500000
BD1201082 12.450000 0.000000 20.500000
BD1201083 17.350000 0.000000 19.500000
BD1201084 17.850000 19.750000 0.000000
BD1201085 15.000000 10.250000 20.250000
BD1201086 15.750000 9.750000 17.500000
BD1201087 20.100000 17.500000 0.000000
BD1201088 12.100000 0.000000 16.750000
BD1201089 17.600000 0.000000 21.000000
BD1201090 12.950000 14.500000 0.000000
BD1201091 17.250000 0.000000 21.750000
BD1201092 13.200000 0.000000 15.750000
BD1201093 16.100000 16.250000 14.500000
BD1201094 14.350000 13.750000 20.000000
BD1201095 10.799999 0.000000 16.000000
BD1201096 15.500000 0.000000 20.250000
BD1201097 11.200000 0.000000 12.250000
BD1201098 17.049999 13.000000 0.000000
BD1201099 20.400000 0.000000 23.000000
BD1201100 18.200001 19.750000 0.000000
BD1201101 16.900000 13.750000 0.000000
BD1201102 22.750000 0.000000 20.250000
BD1201103 22.799999 21.000000 0.000000
BD1201104 13.700000 0.000000 19.000000
BD1201105 21.049999 0.000000 20.250000
BD1201106 7.350000 0.000000 3.250000
BD1201107 17.799999 15.250000 0.000000
BD1201108 21.049999 0.000000 19.000000
BD1201109 14.450001 12.250000 0.000000
BD1201110 9.400000 0.000000 14.000000
BD1201111 18.049999 16.500000 0.000000
BD1201112 14.250000 9.000000 0.000000
BD1201113 11.650000 0.000000 15.250000
BD1201114 19.000000 16.750000 0.000000
BD1201115 15.750000 0.000000 20.750000
BD1201116 16.850000 0.000000 17.750000
BD1201117 18.850000 19.250000 22.500000
BD1201118 15.050000 0.000000 16.500000
BD1201119 14.650000 14.000000 0.000000
BD1201120 16.200001 13.750000 0.000000
BD1201121 24.650002 0.000000 19.500000
BD1201122 24.900000 18.250000 0.000000
BD1201123 15.299999 13.250000 0.000000
BD1201124 16.950001 11.750000 0.000000
BD1201125 13.950000 0.000000 17.000000
BD1201126 16.900002 11.250000 19.750000
BD1201127 16.950001 0.000000 17.750000
BD1201128 14.950000 0.000000 14.500000
BD1201129 16.750000 0.000000 23.000000
BD1201130 15.000000 0.000000 14.750000
BD1201131 19.850000 0.000000 15.500000
BD1201132 19.400000 11.500000 19.750000
BD1201133 12.150000 0.000000 15.500000
BD1201134 18.299999 17.000000 0.000000
BD1201135 18.900000 18.000000 0.000000
BD1201136 14.400000 7.250000 18.000000
BD1201137 10.100000 0.000000 12.500000
BD1201138 15.250000 18.250000 0.000000
BD1201139 15.700000 12.500000 19.000000
BD1201140 21.900000 24.500000 0.000000
BD1201141 20.200001 21.500000 0.000000
BD1201142 12.900001 0.000000 16.750000
BD1201143 13.650001 0.000000 22.250000
BD1201144 12.900000 0.000000 16.750000
BD1201145 15.900000 14.500000 0.000000
BD1201146 22.799999 19.000000 0.000000
BD1201147 16.200001 14.750000 16.500000
BD1201148 10.900000 0.000000 14.500000
BD1201149 13.400000 0.000000 14.500000
BD1201150 17.500000 16.750000 0.000000
BD1201151 14.049999 0.000000 17.500000
BD1201152 7.600000 3.500000 2.250000
BD1201153 18.450001 0.000000 18.750000
BD1201154 15.800000 0.000000 18.500000
BD1201155 17.100000 16.250000 17.250000
BD1201156 15.100000 9.500000 15.250000
BD1201157 17.100000 0.000000 21.500000
BD1201158 21.250000 15.750000 0.000000
BD1201159 15.400000 0.000000 19.250000
BD1201160 18.500000 0.000000 16.500000
BD1201161 20.250000 18.000000 0.000000
BD1201162 9.250000 0.000000 13.000000
BD1201163 16.200001 0.000000 16.750000
BD1201164 12.250000 0.000000 19.500000
BD1201165 16.950001 0.000000 18.250000
BD1201166 16.600000 11.250000 16.250000
BD1201167 17.350000 0.000000 18.500000
BD1201168 15.550000 0.000000 21.250000
BD1201169 22.900002 0.000000 25.500000
